Country id,Province or State id,Province or State,Country ,County id,County,State,Country
,,,,Wilson_Texas_UnitedStates,Wilson,Texas,United States
,,,,Winkler_Texas_UnitedStates,Winkler,Texas,United States
,,,,Wise_Texas_UnitedStates,Wise,Texas,United States
,,,,Wood_Texas_UnitedStates,Wood,Texas,United States
,,,,Yoakum_Texas_UnitedStates,Yoakum,Texas,United States
,,,,Young_Texas_UnitedStates,Young,Texas,United States
,,,,Zapata_Texas_UnitedStates,Zapata,Texas,United States
,,,,Zavala_Texas_UnitedStates,Zavala,Texas,United States
,,,,Beaver_Utah_UnitedStates,Beaver,Utah,United States
,,,,BoxElder_Utah_UnitedStates,Box Elder,Utah,United States
,,,,Cache_Utah_UnitedStates,Cache,Utah,United States
,,,,Carbon_Utah_UnitedStates,Carbon,Utah,United States
,,,,Daggett_Utah_UnitedStates,Daggett,Utah,United States
,,,,Davis_Utah_UnitedStates,Davis,Utah,United States
,,,,Duchesne_Utah_UnitedStates,Duchesne,Utah,United States
,,,,Emery_Utah_UnitedStates,Emery,Utah,United States
,,,,Garfield_Utah_UnitedStates,Garfield,Utah,United States
,,,,Grand_Utah_UnitedStates,Grand,Utah,United States
,,,,Iron_Utah_UnitedStates,Iron,Utah,United States
,,,,Juab_Utah_UnitedStates,Juab,Utah,United States
,,,,Kane_Utah_UnitedStates,Kane,Utah,United States
,,,,Millard_Utah_UnitedStates,Millard,Utah,United States
,,,,Morgan_Utah_UnitedStates,Morgan,Utah,United States
,,,,Piute_Utah_UnitedStates,Piute,Utah,United States
,,,,Rich_Utah_UnitedStates,Rich,Utah,United States
,,,,SaltLake_Utah_UnitedStates,Salt Lake,Utah,United States
,,,,SanJuan_Utah_UnitedStates,San Juan,Utah,United States
,,,,Sanpete_Utah_UnitedStates,Sanpete,Utah,United States
,,,,Sevier_Utah_UnitedStates,Sevier,Utah,United States
,,,,Summit_Utah_UnitedStates,Summit,Utah,United States
,,,,Tooele_Utah_UnitedStates,Tooele,Utah,United States
,,,,Uintah_Utah_UnitedStates,Uintah,Utah,United States
,,,,Utah_Utah_UnitedStates,Utah,Utah,United States
,,,,Wasatch_Utah_UnitedStates,Wasatch,Utah,United States
,,,,Washington_Utah_UnitedStates,Washington,Utah,United States
,,,,Wayne_Utah_UnitedStates,Wayne,Utah,United States
,,,,Weber_Utah_UnitedStates,Weber,Utah,United States
,,,,Addison_Vermont_UnitedStates,Addison,Vermont,United States
,,,,Bennington_Vermont_UnitedStates,Bennington,Vermont,United States
,,,,Caledonia_Vermont_UnitedStates,Caledonia,Vermont,United States
,,,,Chittenden_Vermont_UnitedStates,Chittenden,Vermont,United States
,,,,Essex_Vermont_UnitedStates,Essex,Vermont,United States
,,,,Franklin_Vermont_UnitedStates,Franklin,Vermont,United States
,,,,GrandIsle_Vermont_UnitedStates,Grand Isle,Vermont,United States
,,,,Lamoille_Vermont_UnitedStates,Lamoille,Vermont,United States
,,,,Orange_Vermont_UnitedStates,Orange,Vermont,United States
,,,,Orleans_Vermont_UnitedStates,Orleans,Vermont,United States
,,,,Rutland_Vermont_UnitedStates,Rutland,Vermont,United States
,,,,Washington_Vermont_UnitedStates,Washington,Vermont,United States
,,,,Windham_Vermont_UnitedStates,Windham,Vermont,United States
,,,,Windsor_Vermont_UnitedStates,Windsor,Vermont,United States
,,,,Accomack_Virginia_UnitedStates,Accomack,Virginia,United States
,,,,Albemarle_Virginia_UnitedStates,Albemarle,Virginia,United States
,,,,Alleghany_Virginia_UnitedStates,Alleghany,Virginia,United States
,,,,Amelia_Virginia_UnitedStates,Amelia,Virginia,United States
,,,,Amherst_Virginia_UnitedStates,Amherst,Virginia,United States
,,,,Appomattox_Virginia_UnitedStates,Appomattox,Virginia,United States
,,,,Arlington_Virginia_UnitedStates,Arlington,Virginia,United States
,,,,Augusta_Virginia_UnitedStates,Augusta,Virginia,United States
,,,,Bath_Virginia_UnitedStates,Bath,Virginia,United States
,,,,Bedford_Virginia_UnitedStates,Bedford,Virginia,United States
,,,,Bland_Virginia_UnitedStates,Bland,Virginia,United States
,,,,Botetourt_Virginia_UnitedStates,Botetourt,Virginia,United States
,,,,Brunswick_Virginia_UnitedStates,Brunswick,Virginia,United States
,,,,Buchanan_Virginia_UnitedStates,Buchanan,Virginia,United States
,,,,Buckingham_Virginia_UnitedStates,Buckingham,Virginia,United States
,,,,Campbell_Virginia_UnitedStates,Campbell,Virginia,United States
,,,,Caroline_Virginia_UnitedStates,Caroline,Virginia,United States
,,,,Carroll_Virginia_UnitedStates,Carroll,Virginia,United States
,,,,CharlesCity_Virginia_UnitedStates,Charles City,Virginia,United States
,,,,Charlotte_Virginia_UnitedStates,Charlotte,Virginia,United States
,,,,Chesterfield_Virginia_UnitedStates,Chesterfield,Virginia,United States
,,,,Clarke_Virginia_UnitedStates,Clarke,Virginia,United States
,,,,Craig_Virginia_UnitedStates,Craig,Virginia,United States
,,,,Culpeper_Virginia_UnitedStates,Culpeper,Virginia,United States
,,,,Cumberland_Virginia_UnitedStates,Cumberland,Virginia,United States
,,,,Dickenson_Virginia_UnitedStates,Dickenson,Virginia,United States
,,,,Dinwiddie_Virginia_UnitedStates,Dinwiddie,Virginia,United States
,,,,Essex_Virginia_UnitedStates,Essex,Virginia,United States
,,,,Fairfax_Virginia_UnitedStates,Fairfax,Virginia,United States
,,,,Fauquier_Virginia_UnitedStates,Fauquier,Virginia,United States
,,,,Floyd_Virginia_UnitedStates,Floyd,Virginia,United States
,,,,Fluvanna_Virginia_UnitedStates,Fluvanna,Virginia,United States
,,,,Franklin_Virginia_UnitedStates,Franklin,Virginia,United States
,,,,Frederick_Virginia_UnitedStates,Frederick,Virginia,United States
,,,,Giles_Virginia_UnitedStates,Giles,Virginia,United States
,,,,Gloucester_Virginia_UnitedStates,Gloucester,Virginia,United States
,,,,Goochland_Virginia_UnitedStates,Goochland,Virginia,United States
,,,,Grayson_Virginia_UnitedStates,Grayson,Virginia,United States
,,,,Greene_Virginia_UnitedStates,Greene,Virginia,United States
,,,,Greensville_Virginia_UnitedStates,Greensville,Virginia,United States
,,,,Halifax_Virginia_UnitedStates,Halifax,Virginia,United States
,,,,Hanover_Virginia_UnitedStates,Hanover,Virginia,United States
,,,,Henrico_Virginia_UnitedStates,Henrico,Virginia,United States
,,,,Henry_Virginia_UnitedStates,Henry,Virginia,United States
,,,,Highland_Virginia_UnitedStates,Highland,Virginia,United States
,,,,IsleofWight_Virginia_UnitedStates,Isle of Wight,Virginia,United States
,,,,JamesCity_Virginia_UnitedStates,James City,Virginia,United States
,,,,KingandQueen_Virginia_UnitedStates,King and Queen,Virginia,United States
,,,,KingGeorge_Virginia_UnitedStates,King George,Virginia,United States
,,,,KingWilliam_Virginia_UnitedStates,King William,Virginia,United States
,,,,Lancaster_Virginia_UnitedStates,Lancaster,Virginia,United States
,,,,Lee_Virginia_UnitedStates,Lee,Virginia,United States
,,,,Loudoun_Virginia_UnitedStates,Loudoun,Virginia,United States
,,,,Louisa_Virginia_UnitedStates,Louisa,Virginia,United States
,,,,Lunenburg_Virginia_UnitedStates,Lunenburg,Virginia,United States
,,,,Madison_Virginia_UnitedStates,Madison,Virginia,United States
,,,,Mathews_Virginia_UnitedStates,Mathews,Virginia,United States
,,,,Mecklenburg_Virginia_UnitedStates,Mecklenburg,Virginia,United States
,,,,Middlesex_Virginia_UnitedStates,Middlesex,Virginia,United States
,,,,Montgomery_Virginia_UnitedStates,Montgomery,Virginia,United States
,,,,Nelson_Virginia_UnitedStates,Nelson,Virginia,United States
,,,,NewKent_Virginia_UnitedStates,New Kent,Virginia,United States
,,,,Northampton_Virginia_UnitedStates,Northampton,Virginia,United States
,,,,Northumberland_Virginia_UnitedStates,Northumberland,Virginia,United States
,,,,Nottoway_Virginia_UnitedStates,Nottoway,Virginia,United States
,,,,Orange_Virginia_UnitedStates,Orange,Virginia,United States
,,,,Page_Virginia_UnitedStates,Page,Virginia,United States
,,,,Patrick_Virginia_UnitedStates,Patrick,Virginia,United States
,,,,Pittsylvania_Virginia_UnitedStates,Pittsylvania,Virginia,United States
,,,,Powhatan_Virginia_UnitedStates,Powhatan,Virginia,United States
,,,,PrinceEdward_Virginia_UnitedStates,Prince Edward,Virginia,United States
,,,,PrinceGeorge_Virginia_UnitedStates,Prince George,Virginia,United States
,,,,PrinceWilliam_Virginia_UnitedStates,Prince William,Virginia,United States
,,,,Pulaski_Virginia_UnitedStates,Pulaski,Virginia,United States
,,,,Rappahannock_Virginia_UnitedStates,Rappahannock,Virginia,United States
,,,,Richmond_Virginia_UnitedStates,Richmond,Virginia,United States
,,,,Roanoke_Virginia_UnitedStates,Roanoke,Virginia,United States
,,,,Rockbridge_Virginia_UnitedStates,Rockbridge,Virginia,United States
,,,,Rockingham_Virginia_UnitedStates,Rockingham,Virginia,United States
,,,,Russell_Virginia_UnitedStates,Russell,Virginia,United States
,,,,Scott_Virginia_UnitedStates,Scott,Virginia,United States
,,,,Shenandoah_Virginia_UnitedStates,Shenandoah,Virginia,United States
,,,,Smyth_Virginia_UnitedStates,Smyth,Virginia,United States
,,,,Southampton_Virginia_UnitedStates,Southampton,Virginia,United States
,,,,Spotsylvania_Virginia_UnitedStates,Spotsylvania,Virginia,United States
,,,,Stafford_Virginia_UnitedStates,Stafford,Virginia,United States
,,,,Surry_Virginia_UnitedStates,Surry,Virginia,United States
,,,,Sussex_Virginia_UnitedStates,Sussex,Virginia,United States
,,,,Tazewell_Virginia_UnitedStates,Tazewell,Virginia,United States
,,,,Warren_Virginia_UnitedStates,Warren,Virginia,United States
,,,,Washington_Virginia_UnitedStates,Washington,Virginia,United States
,,,,Westmoreland_Virginia_UnitedStates,Westmoreland,Virginia,United States
,,,,Wise_Virginia_UnitedStates,Wise,Virginia,United States
,,,,Wythe_Virginia_UnitedStates,Wythe,Virginia,United States
,,,,York_Virginia_UnitedStates,York,Virginia,United States
,,,,Alexandria_Virginia_UnitedStates,Alexandria,Virginia,United States
,,,,Bristol_Virginia_UnitedStates,Bristol,Virginia,United States
,,,,BuenaVista_Virginia_UnitedStates,Buena Vista,Virginia,United States
,,,,Charlottesville_Virginia_UnitedStates,Charlottesville,Virginia,United States
,,,,Chesapeake_Virginia_UnitedStates,Chesapeake,Virginia,United States
,,,,ColonialHeights_Virginia_UnitedStates,Colonial Heights,Virginia,United States
,,,,Covington_Virginia_UnitedStates,Covington,Virginia,United States
,,,,Danville_Virginia_UnitedStates,Danville,Virginia,United States
,,,,Emporia_Virginia_UnitedStates,Emporia,Virginia,United States
,,,,FairfaxCity_Virginia_UnitedStates,Fairfax City,Virginia,United States
,,,,FallsChurch_Virginia_UnitedStates,Falls Church,Virginia,United States
,,,,FranklinCity_Virginia_UnitedStates,Franklin City,Virginia,United States
,,,,Fredericksburg_Virginia_UnitedStates,Fredericksburg,Virginia,United States
,,,,Galax_Virginia_UnitedStates,Galax,Virginia,United States
,,,,Hampton_Virginia_UnitedStates,Hampton,Virginia,United States
,,,,Harrisonburg_Virginia_UnitedStates,Harrisonburg,Virginia,United States
,,,,Hopewell_Virginia_UnitedStates,Hopewell,Virginia,United States
,,,,Lexington_Virginia_UnitedStates,Lexington,Virginia,United States
,,,,Lynchburg_Virginia_UnitedStates,Lynchburg,Virginia,United States
,,,,Manassas_Virginia_UnitedStates,Manassas,Virginia,United States
,,,,ManassasPark_Virginia_UnitedStates,Manassas Park,Virginia,United States
,,,,Martinsville_Virginia_UnitedStates,Martinsville,Virginia,United States
,,,,NewportNews_Virginia_UnitedStates,Newport News,Virginia,United States
,,,,Norfolk_Virginia_UnitedStates,Norfolk,Virginia,United States
,,,,Norton_Virginia_UnitedStates,Norton,Virginia,United States
,,,,Petersburg_Virginia_UnitedStates,Petersburg,Virginia,United States
,,,,Poquoson_Virginia_UnitedStates,Poquoson,Virginia,United States
,,,,Portsmouth_Virginia_UnitedStates,Portsmouth,Virginia,United States
,,,,Radford_Virginia_UnitedStates,Radford,Virginia,United States
,,,,RichmondCity_Virginia_UnitedStates,Richmond City,Virginia,United States
,,,,RoanokeCity_Virginia_UnitedStates,Roanoke City,Virginia,United States
,,,,Salem_Virginia_UnitedStates,Salem,Virginia,United States
,,,,Staunton_Virginia_UnitedStates,Staunton,Virginia,United States
,,,,Suffolk_Virginia_UnitedStates,Suffolk,Virginia,United States
,,,,VirginiaBeach_Virginia_UnitedStates,Virginia Beach,Virginia,United States
,,,,Waynesboro_Virginia_UnitedStates,Waynesboro,Virginia,United States
,,,,Williamsburg_Virginia_UnitedStates,Williamsburg,Virginia,United States
,,,,Winchester_Virginia_UnitedStates,Winchester,Virginia,United States
,,,,Adams_Washington_UnitedStates,Adams,Washington,United States
,,,,Asotin_Washington_UnitedStates,Asotin,Washington,United States
,,,,Benton_Washington_UnitedStates,Benton,Washington,United States
,,,,Chelan_Washington_UnitedStates,Chelan,Washington,United States
,,,,Clallam_Washington_UnitedStates,Clallam,Washington,United States
,,,,Clark_Washington_UnitedStates,Clark,Washington,United States
,,,,Columbia_Washington_UnitedStates,Columbia,Washington,United States
,,,,Cowlitz_Washington_UnitedStates,Cowlitz,Washington,United States
,,,,Douglas_Washington_UnitedStates,Douglas,Washington,United States
,,,,Ferry_Washington_UnitedStates,Ferry,Washington,United States
,,,,Franklin_Washington_UnitedStates,Franklin,Washington,United States
,,,,Garfield_Washington_UnitedStates,Garfield,Washington,United States
,,,,Grant_Washington_UnitedStates,Grant,Washington,United States
,,,,GraysHarbor_Washington_UnitedStates,Grays Harbor,Washington,United States
,,,,Island_Washington_UnitedStates,Island,Washington,United States
,,,,Jefferson_Washington_UnitedStates,Jefferson,Washington,United States
,,,,King_Washington_UnitedStates,King,Washington,United States
,,,,Kitsap_Washington_UnitedStates,Kitsap,Washington,United States
,,,,Kittitas_Washington_UnitedStates,Kittitas,Washington,United States
,,,,Klickitat_Washington_UnitedStates,Klickitat,Washington,United States
,,,,Lewis_Washington_UnitedStates,Lewis,Washington,United States
,,,,Lincoln_Washington_UnitedStates,Lincoln,Washington,United States
,,,,Mason_Washington_UnitedStates,Mason,Washington,United States
,,,,Okanogan_Washington_UnitedStates,Okanogan,Washington,United States
,,,,Pacific_Washington_UnitedStates,Pacific,Washington,United States
,,,,PendOreille_Washington_UnitedStates,Pend Oreille,Washington,United States
,,,,Pierce_Washington_UnitedStates,Pierce,Washington,United States
,,,,SanJuan_Washington_UnitedStates,San Juan,Washington,United States
,,,,Skagit_Washington_UnitedStates,Skagit,Washington,United States
,,,,Skamania_Washington_UnitedStates,Skamania,Washington,United States
,,,,Snohomish_Washington_UnitedStates,Snohomish,Washington,United States
,,,,Spokane_Washington_UnitedStates,Spokane,Washington,United States
,,,,Stevens_Washington_UnitedStates,Stevens,Washington,United States
,,,,Thurston_Washington_UnitedStates,Thurston,Washington,United States
,,,,Wahkiakum_Washington_UnitedStates,Wahkiakum,Washington,United States
,,,,WallaWalla_Washington_UnitedStates,Walla Walla,Washington,United States
,,,,Whatcom_Washington_UnitedStates,Whatcom,Washington,United States
,,,,Whitman_Washington_UnitedStates,Whitman,Washington,United States
,,,,Yakima_Washington_UnitedStates,Yakima,Washington,United States
,,,,Barbour_WestVirginia_UnitedStates,Barbour,West Virginia,United States
,,,,Berkeley_WestVirginia_UnitedStates,Berkeley,West Virginia,United States
,,,,Boone_WestVirginia_UnitedStates,Boone,West Virginia,United States
,,,,Braxton_WestVirginia_UnitedStates,Braxton,West Virginia,United States
,,,,Brooke_WestVirginia_UnitedStates,Brooke,West Virginia,United States
,,,,Cabell_WestVirginia_UnitedStates,Cabell,West Virginia,United States
,,,,Calhoun_WestVirginia_UnitedStates,Calhoun,West Virginia,United States
,,,,Clay_WestVirginia_UnitedStates,Clay,West Virginia,United States
,,,,Doddridge_WestVirginia_UnitedStates,Doddridge,West Virginia,United States
,,,,Fayette_WestVirginia_UnitedStates,Fayette,West Virginia,United States
,,,,Gilmer_WestVirginia_UnitedStates,Gilmer,West Virginia,United States
,,,,Grant_WestVirginia_UnitedStates,Grant,West Virginia,United States
,,,,Greenbrier_WestVirginia_UnitedStates,Greenbrier,West Virginia,United States
,,,,Hampshire_WestVirginia_UnitedStates,Hampshire,West Virginia,United States
,,,,Hancock_WestVirginia_UnitedStates,Hancock,West Virginia,United States
,,,,Hardy_WestVirginia_UnitedStates,Hardy,West Virginia,United States
,,,,Harrison_WestVirginia_UnitedStates,Harrison,West Virginia,United States
,,,,Jackson_WestVirginia_UnitedStates,Jackson,West Virginia,United States
,,,,Jefferson_WestVirginia_UnitedStates,Jefferson,West Virginia,United States
,,,,Kanawha_WestVirginia_UnitedStates,Kanawha,West Virginia,United States
,,,,Lewis_WestVirginia_UnitedStates,Lewis,West Virginia,United States
,,,,Lincoln_WestVirginia_UnitedStates,Lincoln,West Virginia,United States
,,,,Logan_WestVirginia_UnitedStates,Logan,West Virginia,United States
,,,,McDowell_WestVirginia_UnitedStates,McDowell,West Virginia,United States
,,,,Marion_WestVirginia_UnitedStates,Marion,West Virginia,United States
,,,,Marshall_WestVirginia_UnitedStates,Marshall,West Virginia,United States
,,,,Mason_WestVirginia_UnitedStates,Mason,West Virginia,United States
,,,,Mercer_WestVirginia_UnitedStates,Mercer,West Virginia,United States
,,,,Mineral_WestVirginia_UnitedStates,Mineral,West Virginia,United States
,,,,Mingo_WestVirginia_UnitedStates,Mingo,West Virginia,United States
,,,,Monongalia_WestVirginia_UnitedStates,Monongalia,West Virginia,United States
,,,,Monroe_WestVirginia_UnitedStates,Monroe,West Virginia,United States
,,,,Morgan_WestVirginia_UnitedStates,Morgan,West Virginia,United States
,,,,Nicholas_WestVirginia_UnitedStates,Nicholas,West Virginia,United States
,,,,Ohio_WestVirginia_UnitedStates,Ohio,West Virginia,United States
,,,,Pendleton_WestVirginia_UnitedStates,Pendleton,West Virginia,United States
,,,,Pleasants_WestVirginia_UnitedStates,Pleasants,West Virginia,United States
,,,,Pocahontas_WestVirginia_UnitedStates,Pocahontas,West Virginia,United States
,,,,Preston_WestVirginia_UnitedStates,Preston,West Virginia,United States
,,,,Putnam_WestVirginia_UnitedStates,Putnam,West Virginia,United States
,,,,Raleigh_WestVirginia_UnitedStates,Raleigh,West Virginia,United States
,,,,Randolph_WestVirginia_UnitedStates,Randolph,West Virginia,United States
,,,,Ritchie_WestVirginia_UnitedStates,Ritchie,West Virginia,United States
,,,,Roane_WestVirginia_UnitedStates,Roane,West Virginia,United States
,,,,Summers_WestVirginia_UnitedStates,Summers,West Virginia,United States
,,,,Taylor_WestVirginia_UnitedStates,Taylor,West Virginia,United States
,,,,Tucker_WestVirginia_UnitedStates,Tucker,West Virginia,United States
,,,,Tyler_WestVirginia_UnitedStates,Tyler,West Virginia,United States
,,,,Upshur_WestVirginia_UnitedStates,Upshur,West Virginia,United States
,,,,Wayne_WestVirginia_UnitedStates,Wayne,West Virginia,United States
